Property_ID,City,Locality,Area_sqft,Bedrooms,Bathrooms,Balconies,Parking,Floor,Total_Floors,Property_Age,Furnishing,Facing,Gated_Society,Lift,Power_Backup,Security,Gym,Swimming_Pool,Metro_Distance_km,Hospital_Distance_km,School_Distance_km,Mall_Distance_km,Expressway_Distance_km,RRTS_Distance_km,Price_INR
PROP28309,Ghaziabad,Vaishali,498,3,2,0,Yes,3,25,10,Semi-Furnished,West,No,Yes,No,No,No,No,1.82,5.24,1.99,6.39,2.39,17.53,5764847
PROP28310,Greater Noida,Pari Chowk,1597,1,1,0,Yes,8,19,6,Semi-Furnished,West,Yes,Yes,No,No,No,Yes,2.66,5.53,0.99,9.77,11.2,15.76,13972088
PROP28311,Delhi,Janakpuri,3078,4,4,2,Yes,25,27,0,Unfurnished,South,No,Yes,No,No,Yes,Yes,11.22,4.86,3.07,5.16,7.48,9.79,32487058
PROP28312,Noida,Sector 50,779,1,2,2,Yes,11,28,7,Unfurnished,North,No,Yes,Yes,Yes,Yes,Yes,5.92,4.74,2.48,1.21,8.83,12.4,11433833
PROP28313,Faridabad,Sector 15,2708,2,2,2,No,17,25,19,Fully Furnished,West,Yes,Yes,No,No,Yes,No,5.61,1.68,5.78,5.4,14.32,5,24205314
PROP28314,Noida,Sector 62,1897,1,2,3,Yes,16,18,0,Fully Furnished,South,Yes,Yes,No,No,Yes,Yes,6.29,6.19,1.53,7.46,9.12,16.11,27379142
PROP28315,Noida,Sector 50,3647,3,2,1,No,8,13,7,Unfurnished,East,No,Yes,No,Yes,No,Yes,7.57,7.16,2,7.36,6.81,3.34,34195202
PROP28316,Gurugram,Sohna Road,1765,1,2,3,No,10,29,20,Semi-Furnished,East,No,Yes,No,Yes,Yes,Yes,7.5,3.87,0.66,9.26,5.11,1.59,27647799
PROP28317,Faridabad,Sector 37,757,1,1,1,No,23,28,6,Unfurnished,East,Yes,Yes,No,Yes,No,Yes,9.72,3.07,5.11,5.56,3.62,11.58,6569565
PROP28318,Gurugram,Golf Course Road,875,1,2,0,Yes,22,25,6,Semi-Furnished,North,Yes,Yes,Yes,Yes,No,No,4.78,3.74,5.54,9.44,7.87,13.81,11866959
PROP28319,Noida,Sector 137,4390,4,4,0,No,8,14,24,Unfurnished,North,Yes,Yes,Yes,Yes,No,No,2.98,5.69,1.62,2.75,13.58,18.68,39857605
PROP28320,Ghaziabad,Indirapuram,3747,1,2,2,Yes,0,5,19,Semi-Furnished,North,Yes,Yes,Yes,No,Yes,Yes,8.07,4.29,5.27,1.65,13.42,8.5,25524030
PROP28321,Noida,Sector 150,1651,4,3,1,No,12,30,11,Semi-Furnished,East,Yes,Yes,Yes,Yes,Yes,Yes,3.8,3.83,5.16,8.78,12.95,8.8,19512168
PROP28322,Greater Noida,Alpha 1,622,5,5,2,Yes,8,30,3,Fully Furnished,North,No,Yes,No,No,No,No,9.33,3.45,1.03,7.43,4.73,8.23,5991373
PROP28323,Noida,Sector 150,1874,1,2,2,No,21,24,1,Fully Furnished,North,No,Yes,No,Yes,Yes,No,8.63,4.83,0.77,1.32,12.35,17.57,20801479
PROP28324,Faridabad,Sector 15,4378,4,3,0,No,24,29,5,Semi-Furnished,East,No,Yes,Yes,No,Yes,Yes,9.43,2.73,5.32,8.12,14.44,18.9,29788880
PROP28325,Gurugram,Golf Course Road,2096,5,5,2,Yes,25,28,5,Fully Furnished,South,Yes,Yes,Yes,Yes,Yes,No,1.58,3.84,3.82,8.8,3.27,18.55,29042953
PROP28326,Gurugram,Golf Course Road,1859,3,2,1,,2,14,10,Semi-Furnished,East,No,Yes,No,No,,Yes,,4.23,1.22,5.34,3.11,15.04,
PROP28327,Ghaziabad,Indirapuram,2917,1,2,0,No,22,30,3,Fully Furnished,East,No,Yes,No,No,No,No,3.99,6.61,4.17,4.6,4.04,7.43,19055298
PROP28328,Gurugram,Sohna Road,3162,1,2,0,Yes,12,24,18,Unfurnished,West,Yes,Yes,Yes,Yes,No,No,10.26,5.05,0.86,0.69,9,16.55,37435490
PROP28329,Delhi,Dwarka,718,3,3,1,Yes,0,24,7,Fully Furnished,West,No,Yes,No,No,Yes,Yes,7.79,5.3,1.64,2.61,6.49,10.1,10923821
PROP28330,Delhi,Rohini,2036,4,4,3,Yes,8,27,3,Semi-Furnished,West,No,Yes,Yes,Yes,Yes,No,1.45,3.83,0.49,5.16,6.73,11.25,36967498
PROP28331,Delhi,Saket,3943,1,2,0,No,15,28,12,Unfurnished,South,No,Yes,No,No,No,Yes,5.33,5.09,1.2,4.7,9.71,2.2,67282669
PROP28332,Noida,Sector 137,1715,1,2,0,Yes,17,23,24,Unfurnished,South,Yes,Yes,No,No,Yes,Yes,11.18,1,1.77,3.06,14.24,2.52,18767036
PROP28333,Delhi,Dwarka,2436,4,4,1,Yes,5,26,10,Semi-Furnished,West,Yes,Yes,Yes,Yes,No,Yes,5.8,4.61,1.75,7.65,6.48,11.6,37297558
PROP28334,Noida,Sector 137,3844,2,1,2,Yes,5,11,14,Semi-Furnished,South,No,Yes,No,Yes,No,No,0.78,7.16,0.8,1.94,6.61,13.63,31290701
PROP28335,Ghaziabad,Crossings Republik,625,3,3,1,Yes,21,28,22,Semi-Furnished,East,No,Yes,Yes,Yes,Yes,Yes,9.25,1.68,3.47,7.89,5.85,10.24,5127830
PROP28336,Ghaziabad,Vaishali,4013,5,5,2,No,3,29,1,Semi-Furnished,South,No,Yes,Yes,No,Yes,No,1.54,5.14,4.59,3.57,4.17,15.83,30058590
PROP28337,Ghaziabad,Kaushambi,3706,2,2,2,No,24,25,17,Fully Furnished,North,Yes,Yes,No,No,Yes,No,10.16,2.54,4.3,2.3,1.8,16.16,32442736
PROP28338,Delhi,Saket,1662,1,2,0,Yes,13,19,13,Unfurnished,West,Yes,Yes,Yes,Yes,Yes,Yes,8.68,1.92,5.58,7.73,4.67,8.75,16406093
PROP28339,Greater Noida,Gamma 1,1016,5,4,2,Yes,7,23,7,Unfurnished,South,Yes,Yes,Yes,No,No,Yes,3.6,0.56,4.07,1.88,6.86,12.22,12383478
PROP28340,Ghaziabad,Raj Nagar,3145,1,2,3,No,18,28,21,Fully Furnished,East,Yes,Yes,Yes,No,Yes,Yes,8.38,1.12,4.99,7.25,2.5,7.9,24284063
PROP28341,Faridabad,NIT,4448,3,2,2,Yes,7,22,15,Semi-Furnished,North,No,Yes,No,Yes,No,No,10.45,7.47,4.62,9.7,10.07,16,37836564
PROP28342,Gurugram,DLF Phase 1,2697,3,2,0,Yes,23,30,2,Semi-Furnished,North,No,Yes,Yes,No,No,No,9.05,2.39,2.51,0.85,4.89,18.75,36557000
PROP28343,Faridabad,Green Fields,1806,1,1,3,No,13,21,16,Unfurnished,South,No,Yes,No,No,Yes,Yes,8.25,2.06,1.97,3.66,11.95,3.91,13114831
PROP28344,Faridabad,Green Fields,2412,1,2,1,Yes,4,27,22,Unfurnished,East,No,Yes,Yes,No,No,No,10.92,7.73,2.18,2.36,0.84,16.64,17594064
PROP28345,Noida,Sector 150,666,3,3,3,No,19,22,19,Unfurnished,West,Yes,Yes,No,No,Yes,No,7.83,1.23,1.42,2.84,10.99,17.17,9905434
PROP28346,Gurugram,Sector 57,589,4,3,2,No,0,20,13,Fully Furnished,South,Yes,Yes,Yes,No,Yes,Yes,11.26,6.38,4.14,3.42,6.57,6.82,12225300
PROP28347,Ghaziabad,Kaushambi,1482,4,3,3,No,25,27,5,Unfurnished,South,No,Yes,No,No,Yes,No,4.71,6.07,1.32,8.01,9.26,12.91,10244557
PROP28348,Delhi,Saket,1977,3,3,1,Yes,4,21,4,Unfurnished,South,No,Yes,No,Yes,No,No,2.01,4.2,4.84,4.14,11.83,17.84,23048606
PROP28349,Delhi,Janakpuri,1670,1,2,3,Yes,11,27,20,Unfurnished,West,No,Yes,Yes,No,No,Yes,7.4,4.8,2.95,6.7,10.23,5.81,26984383
PROP28350,Ghaziabad,Indirapuram,1008,2,1,0,No,23,27,5,Unfurnished,West,Yes,Yes,Yes,Yes,Yes,Yes,6.13,2.81,0.21,2.82,9.56,1.97,7531523
PROP28351,Delhi,Dwarka,3140,3,3,0,Yes,25,30,3,Unfurnished,West,No,Yes,No,No,No,Yes,1.84,4.63,0.58,2.74,0.84,2.69,30755763
PROP28352,Ghaziabad,Raj Nagar,3352,5,4,1,Yes,1,29,12,Unfurnished,East,No,Yes,Yes,No,Yes,No,1.98,5.35,2.85,9.99,2.68,14.63,25963884
PROP28353,Greater Noida,Knowledge Park,1862,4,4,1,No,7,27,20,Semi-Furnished,North,Yes,Yes,Yes,Yes,No,Yes,6.71,2.69,4.55,0.73,8.34,5.35,13885936
PROP28354,Noida,Sector 137,3101,2,2,0,No,13,14,6,Semi-Furnished,East,Yes,Yes,No,No,No,Yes,2.95,0.44,1.71,9.79,5.44,7.99,25952315
PROP28355,Faridabad,Sector 15,4229,3,2,3,Yes,22,27,4,Fully Furnished,North,No,Yes,Yes,Yes,Yes,No,11.24,2.22,0.25,4.5,0.86,10.68,21471396
PROP28356,Greater Noida,Pari Chowk,764,5,5,2,Yes,14,30,0,Semi-Furnished,South,Yes,Yes,Yes,No,No,No,6.61,0.99,3.53,5.4,6.6,7.75,9639468
PROP28357,Faridabad,Sector 21,2368,3,3,0,No,25,26,20,Unfurnished,South,Yes,Yes,No,No,Yes,Yes,3.71,2.5,0.98,8.74,4.57,5.33,17227144
PROP28358,Faridabad,Green Fields,2271,2,1,1,Yes,15,20,1,Semi-Furnished,South,No,Yes,Yes,No,No,Yes,8.37,6.7,2.28,3.72,2.46,6.43,15840939
PROP28359,Noida,Sector 137,3784,1,2,3,Yes,15,21,11,Unfurnished,West,No,Yes,No,No,Yes,No,9.65,4.45,3.68,7.94,4.04,8.79,30951261
PROP28360,Ghaziabad,Raj Nagar,2254,1,2,1,Yes,11,16,14,Semi-Furnished,South,Yes,Yes,No,No,No,Yes,9.81,7.1,0.63,5.07,4.84,13.23,20638327
PROP28361,Delhi,Janakpuri,2843,5,5,0,Yes,12,15,17,Unfurnished,West,Yes,Yes,Yes,Yes,No,Yes,4.19,1,5.33,1.22,9.01,12.92,28273656
PROP28362,Noida,Sector 78,2549,5,5,0,Yes,10,27,15,Semi-Furnished,East,No,Yes,No,Yes,Yes,Yes,7.43,7.37,3.49,9.81,0.46,8,34872130
PROP28363,Noida,Sector 62,2432,3,3,2,Yes,10,26,9,Semi-Furnished,North,Yes,Yes,No,No,No,No,9.44,4.6,3.6,2.11,5.58,11.54,28896546
PROP28364,Ghaziabad,Kaushambi,994,3,3,3,No,25,29,0,Semi-Furnished,West,Yes,Yes,Yes,No,Yes,No,2.43,4.98,4.06,2.29,7.85,9.85,8565393
PROP28365,Ghaziabad,Vaishali,1802,3,3,2,No,19,30,7,Semi-Furnished,West,No,Yes,No,Yes,No,No,5.31,2.22,2.5,6.91,3.43,2.15,14786503
PROP28366,Noida,Sector 78,2095,1,2,3,Yes,2,25,20,Unfurnished,South,No,Yes,Yes,No,Yes,Yes,0.39,0.62,1.24,9.7,3.7,3.53,20048554
PROP28367,Gurugram,Sector 57,4346,4,3,1,No,1,20,21,Semi-Furnished,West,No,Yes,Yes,No,No,Yes,11.18,6.75,0.35,8.18,1.06,18.96,43575930
PROP28368,Noida,Sector 137,3478,4,3,2,No,22,23,6,Fully Furnished,South,Yes,Yes,Yes,Yes,No,Yes,9.95,6.87,4.97,7.38,6.98,3,33394153
PROP28369,Gurugram,Sohna Road,1288,5,4,0,No,1,3,24,Semi-Furnished,South,No,Yes,No,Yes,No,Yes,0.81,7.88,2,7.84,4.94,3.96,22946892
PROP28370,Ghaziabad,Vaishali,3793,5,4,3,Yes,3,19,15,Fully Furnished,East,Yes,Yes,Yes,No,Yes,Yes,6.87,2.08,3.26,5.1,5.25,15.01,30419773
PROP28371,Gurugram,Sohna Road,3294,1,2,3,Yes,19,29,6,Fully Furnished,North,No,Yes,Yes,No,No,Yes,8.08,7.38,0.53,2.08,14.55,17.37,36136884
PROP28372,Gurugram,Sohna Road,4218,2,1,0,No,20,25,16,Fully Furnished,East,Yes,Yes,Yes,No,No,Yes,8.39,2.76,5.61,5.14,11.33,1.23,40518021
PROP28373,Greater Noida,Pari Chowk,1939,3,2,2,No,15,25,7,Unfurnished,West,Yes,Yes,Yes,Yes,No,Yes,3.76,5.09,1.56,3.72,10.81,10.11,20113338
PROP28374,Ghaziabad,Indirapuram,3694,1,1,2,Yes,21,27,3,Semi-Furnished,East,No,Yes,Yes,Yes,No,Yes,5.04,3.64,5.19,2.84,0.57,7.49,30928069
PROP28375,Noida,Sector 78,3463,4,4,0,No,8,18,8,Fully Furnished,East,Yes,Yes,Yes,No,Yes,No,4.39,4.6,2.88,9.06,0.48,7.64,28965506
PROP28376,Delhi,Pitampura,3787,4,3,1,No,10,28,20,Semi-Furnished,West,Yes,Yes,No,Yes,No,Yes,1.7,6.52,5.62,7.33,9.14,1.51,57758744
PROP28377,Delhi,Saket,3062,5,4,3,Yes,14,17,17,Unfurnished,South,No,Yes,No,Yes,No,No,6.78,4.67,4.34,6.96,13,10.51,47967735
PROP28378,Faridabad,Sector 21,1857,2,2,2,No,7,11,24,Semi-Furnished,East,Yes,Yes,Yes,Yes,Yes,Yes,7.47,3.62,5.22,3.19,8.12,0.54,13253333
PROP28379,Delhi,Dwarka,3169,5,5,1,Yes,20,23,4,Semi-Furnished,West,No,Yes,Yes,Yes,No,Yes,2.9,7.3,4.13,3.5,11.45,12.07,49914565
PROP28380,Gurugram,Sector 57,3889,1,1,2,No,0,19,8,Semi-Furnished,South,No,Yes,Yes,No,Yes,No,8.04,6.24,5.22,3.47,2.81,6.89,34195954
PROP28381,Ghaziabad,Raj Nagar,3950,4,3,0,No,5,27,19,Unfurnished,West,No,Yes,Yes,Yes,No,No,3.41,2.48,5.02,3.34,3.63,2.32,32276920
PROP28382,Noida,Sector 78,1080,4,4,2,No,25,30,20,Fully Furnished,East,Yes,Yes,Yes,No,No,Yes,8.61,1.86,4.85,6.91,1.45,18.91,14065749
PROP28383,Noida,Sector 150,2992,5,4,2,No,22,26,15,Unfurnished,South,Yes,Yes,Yes,No,Yes,No,6.95,3.79,3.84,6.53,9.25,4.08,26760077
PROP28384,Greater Noida,Knowledge Park,2450,2,1,1,No,6,19,2,Unfurnished,North,Yes,Yes,Yes,Yes,Yes,Yes,2.41,0.97,4.32,7.43,7.12,18.23,23065131
PROP28385,Noida,Sector 50,4433,1,2,3,No,7,19,4,Unfurnished,West,Yes,Yes,Yes,No,No,No,10.53,2.88,4.43,8.83,13.98,15.8,46875371
PROP28386,Noida,Sector 78,3778,4,4,2,No,20,28,14,Semi-Furnished,North,No,Yes,Yes,No,No,Yes,9.53,2.75,2.42,7.92,3.59,3.88,41314130
PROP28387,Ghaziabad,Crossings Republik,1678,5,4,1,Yes,16,17,9,Semi-Furnished,North,Yes,Yes,No,Yes,No,No,9.37,5.73,1.48,0.75,1.32,9.76,16716018
PROP28388,Ghaziabad,Raj Nagar,4183,1,2,1,Yes,1,8,22,Fully Furnished,North,No,Yes,No,Yes,No,No,8.96,3.18,0.22,8.72,10.71,19.88,23697201
PROP28389,Noida,Sector 150,3738,2,2,2,Yes,5,29,14,Semi-Furnished,East,No,Yes,Yes,No,No,No,9.11,2.44,1.79,3.89,13.56,15.19,35381387
PROP28390,Greater Noida,Alpha 1,1072,2,1,1,No,3,17,21,Fully Furnished,West,No,Yes,Yes,No,Yes,No,6.48,7.5,4.06,4.75,11.43,3.93,8266697
PROP28391,Delhi,Saket,3349,3,3,0,No,5,23,0,Semi-Furnished,East,No,Yes,No,Yes,Yes,No,10.49,5.96,3.08,4.81,9.41,3.23,46690348
PROP28392,Ghaziabad,Indirapuram,3492,3,2,0,No,18,26,14,Semi-Furnished,North,No,Yes,No,Yes,No,No,12,2.55,5.32,5.16,4.41,1.36,24201093
PROP28393,Noida,Sector 78,2482,5,4,2,No,23,24,7,Semi-Furnished,South,No,Yes,Yes,No,Yes,No,5.62,1.3,4.96,5.78,2.63,1.48,33409725
PROP28394,Greater Noida,Knowledge Park,1039,1,2,3,Yes,23,27,11,Unfurnished,West,No,Yes,Yes,Yes,No,No,5.76,4.22,4.23,9.98,11.57,15.78,5883034
PROP28395,Greater Noida,Gamma 1,2813,1,1,2,No,19,29,24,Fully Furnished,South,No,Yes,No,No,No,Yes,8.09,2.94,3.66,7.3,1.52,19.41,27240499
PROP28396,Faridabad,NIT,2714,2,1,1,Yes,22,27,6,Semi-Furnished,West,No,Yes,Yes,Yes,No,Yes,10.52,0.49,1.17,0.55,1.63,19.38,17998484
PROP28397,Noida,Sector 150,2077,5,4,3,Yes,4,18,23,Unfurnished,South,No,Yes,No,Yes,Yes,Yes,10.62,2.34,3.27,4.85,12.04,6.06,24011362
PROP28398,Noida,Sector 150,4297,1,1,2,No,22,26,4,Semi-Furnished,East,No,Yes,No,Yes,No,Yes,10.9,7.24,5.7,5.64,5.05,10.07,42083710
PROP28399,Ghaziabad,Kaushambi,1897,4,3,3,No,4,5,6,Semi-Furnished,West,Yes,Yes,No,No,Yes,No,6.18,3.26,4.99,6.26,12.48,10.18,13190899
PROP28400,Noida,Sector 50,2839,4,3,3,Yes,5,10,2,Unfurnished,South,Yes,Yes,Yes,No,No,No,9.3,1.28,0.48,1.13,2.33,4.85,32349992
PROP28401,Noida,Sector 78,1626,2,2,0,Yes,22,29,6,Unfurnished,South,No,Yes,Yes,No,No,Yes,1.33,6.88,4.26,8.55,11.83,7.51,22994188
PROP28402,Gurugram,Sector 57,3014,3,2,2,No,23,27,25,Unfurnished,North,No,Yes,Yes,No,No,Yes,1.66,6.12,1.84,5.48,10.12,8.5,43424394
PROP28403,Delhi,Dwarka,1136,5,5,2,Yes,14,25,3,Unfurnished,North,No,Yes,Yes,Yes,Yes,Yes,2.19,3.14,2.24,6.98,2.49,4.42,18624838
PROP28404,Delhi,Pitampura,2345,2,2,3,Yes,6,20,17,Fully Furnished,South,No,Yes,No,No,Yes,Yes,10.39,6.51,3.96,5.74,2.35,15.48,26545151
PROP28405,Delhi,Saket,1324,1,2,2,Yes,20,21,22,Unfurnished,North,Yes,Yes,Yes,No,No,Yes,9.54,1.31,1.9,3.03,10.71,12.49,23946712
PROP28406,Faridabad,Sector 21,1487,2,1,3,Yes,17,22,1,Unfurnished,North,No,Yes,No,No,Yes,No,11.86,6.31,4.9,1.97,10.66,18.05,13081270
PROP28407,Gurugram,Sector 57,4440,5,5,2,No,15,27,16,Fully Furnished,South,No,Yes,No,Yes,Yes,Yes,0.29,3.3,1.68,4.86,10.55,18.64,55054970
PROP28408,Gurugram,Sector 57,2542,2,2,0,No,13,18,8,Unfurnished,North,No,Yes,Yes,No,No,No,3.02,0.42,4.22,8.96,7.98,14.22,41170957
PROP28409,Delhi,Saket,1898,2,2,1,No,20,25,6,Semi-Furnished,East,Yes,Yes,No,No,No,No,9.72,5.55,0.45,3.28,14.55,7.49,34106613
PROP28410,Noida,Sector 150,2618,1,2,0,Yes,2,22,5,Semi-Furnished,East,No,Yes,Yes,Yes,No,No,11.18,1.11,4.58,6.79,0.56,7.12,19558169
PROP28411,Ghaziabad,Raj Nagar,932,2,2,0,No,11,15,3,Semi-Furnished,North,Yes,Yes,Yes,Yes,No,No,2.94,2.63,5.05,5.58,12.9,12.78,6689900
PROP28412,Faridabad,Sector 15,2832,4,4,0,No,19,24,23,Semi-Furnished,North,No,Yes,No,No,No,No,3.54,4.15,4.01,9.14,9.96,18.02,19493290
PROP28413,Ghaziabad,Crossings Republik,1558,2,1,1,Yes,23,25,16,Semi-Furnished,East,Yes,Yes,Yes,Yes,No,Yes,4.33,0.89,5.4,1.53,11.12,12.01,12398666
PROP28414,Ghaziabad,Raj Nagar,3926,3,3,2,No,5,10,16,Semi-Furnished,West,No,Yes,No,Yes,No,Yes,1.6,5.41,2.27,5.89,1.38,9.58,29325658
PROP28415,Greater Noida,Alpha 1,3987,3,2,2,No,5,27,0,Semi-Furnished,East,No,Yes,Yes,Yes,No,Yes,7,1.51,3.33,9.83,11.79,8.25,35177917
PROP28416,Delhi,Pitampura,4425,5,4,0,No,21,28,12,Semi-Furnished,East,Yes,Yes,No,No,No,No,4.81,6.03,3.62,8.94,12.79,16.6,42484433
PROP28417,Noida,Sector 150,4281,3,3,3,Yes,12,26,23,Unfurnished,North,No,Yes,No,Yes,No,Yes,11.47,6.08,2.58,3.57,9.39,19.02,50077363
PROP28418,Noida,Sector 78,4003,1,2,1,Yes,2,14,25,Semi-Furnished,West,No,Yes,No,Yes,No,No,5.1,4.55,3.99,5.73,7.87,19.94,47993542
PROP28419,Ghaziabad,Raj Nagar,4296,4,4,0,Yes,3,22,20,Fully Furnished,South,Yes,Yes,Yes,No,No,No,8.5,2.29,0.63,7.57,13.28,0.54,37086246
PROP28420,Noida,Sector 62,1155,2,1,1,No,24,28,14,Fully Furnished,West,Yes,Yes,No,No,Yes,No,9.59,3.72,5.21,1.04,9.23,4.13,10190145
PROP28421,Noida,Sector 137,2941,1,2,1,Yes,18,30,23,Unfurnished,East,No,Yes,No,No,Yes,No,1.97,1.2,4.44,6.71,7.88,0.97,39370420
PROP28422,Gurugram,DLF Phase 1,771,4,4,2,No,9,18,17,Semi-Furnished,East,No,Yes,No,No,No,Yes,6.58,5.26,0.41,6.04,8.28,1.68,13492889
PROP28423,Faridabad,Sector 37,878,2,2,0,No,3,19,6,Fully Furnished,East,Yes,Yes,No,Yes,Yes,No,4.47,1.22,2.95,5.52,9.31,19.99,9443227
PROP28424,Noida,Sector 150,3982,1,1,3,Yes,22,23,17,Semi-Furnished,West,Yes,Yes,Yes,Yes,No,No,5.86,1.86,0.54,7.6,1.44,15.84,48822365
PROP28425,Noida,Sector 50,2073,3,2,2,Yes,17,28,2,Semi-Furnished,South,No,Yes,No,No,Yes,Yes,7.96,5.74,3.7,8.22,12.3,6.54,26297367
PROP28426,Greater Noida,Gamma 1,3339,5,5,3,Yes,12,25,2,Semi-Furnished,North,No,Yes,No,No,No,Yes,7,1.54,2.74,2.35,11.53,6.95,30573635
PROP28427,Noida,Sector 137,3500,4,3,1,No,18,23,19,Fully Furnished,North,Yes,Yes,Yes,No,No,No,2.71,2.15,3.46,4.5,1.61,12.21,36410991
PROP28428,Ghaziabad,Kaushambi,1394,1,2,2,Yes,21,26,20,Semi-Furnished,West,Yes,Yes,No,Yes,Yes,Yes,8.67,5.88,3.22,2.84,1.55,1.53,11943895
PROP28429,Faridabad,Sector 21,1494,3,2,1,No,25,28,2,Semi-Furnished,West,No,Yes,Yes,Yes,Yes,Yes,1.4,0.28,1.75,8.37,0.43,10.57,9864290
PROP28430,Noida,Sector 50,2201,1,2,1,Yes,3,7,14,Unfurnished,West,Yes,Yes,Yes,Yes,Yes,No,7.54,4.49,4.73,1.4,2.7,10.44,21426283
PROP28431,Noida,Sector 78,2953,2,1,2,No,7,13,10,Semi-Furnished,East,Yes,Yes,No,No,No,Yes,0.22,3.14,1.5,7.83,1.38,13.44,43729309
PROP28432,Greater Noida,Pari Chowk,2753,2,1,2,No,2,15,12,Semi-Furnished,South,No,Yes,No,Yes,No,Yes,10.97,1.87,1.85,9.14,14.2,15.43,25912657
PROP28433,Gurugram,Sector 57,1643,1,2,1,No,14,21,24,Unfurnished,East,Yes,Yes,Yes,Yes,Yes,No,1.68,7.75,1.27,1.61,3.05,5.9,24593214
PROP28434,Faridabad,Green Fields,610,4,3,0,Yes,24,26,8,Semi-Furnished,West,No,Yes,No,No,Yes,Yes,0.41,2.32,2.05,1.83,5.96,7.79,6694422
PROP28435,Faridabad,Green Fields,3826,5,5,0,Yes,13,28,18,Fully Furnished,North,No,Yes,Yes,Yes,Yes,Yes,10.49,5.24,1.46,6.56,1.62,7.85,31637059
PROP28436,Delhi,Saket,1010,5,4,2,No,14,16,10,Semi-Furnished,North,No,Yes,Yes,No,Yes,Yes,9.07,3.7,3.59,6.94,4.24,8.21,11379531
PROP28437,Greater Noida,Beta 2,2460,1,1,1,Yes,16,20,1,Fully Furnished,East,Yes,Yes,Yes,No,No,Yes,8.38,0.46,0.93,8.88,14.01,16.55,19987641
PROP28438,Greater Noida,Knowledge Park,1242,2,1,1,No,5,30,24,Unfurnished,South,No,Yes,Yes,Yes,Yes,Yes,0.54,2.27,1.01,6.1,14.58,1.55,8117852
PROP28439,Gurugram,Sector 57,1351,2,1,2,No,14,22,9,Unfurnished,South,Yes,Yes,Yes,Yes,Yes,Yes,0.2,2.21,1.2,9.64,2.83,6.61,22954411
PROP28440,Greater Noida,Pari Chowk,1868,3,2,0,No,4,7,13,Semi-Furnished,North,No,Yes,Yes,Yes,Yes,Yes,0.99,5.77,5.3,8.51,1.7,15.02,15743135
PROP28441,Delhi,Dwarka,2774,1,2,3,No,10,30,4,Unfurnished,West,Yes,Yes,Yes,No,Yes,No,6.45,3.52,1.92,2.4,9.78,18.22,48547969
PROP28442,Gurugram,DLF Phase 1,4446,1,1,0,,12,22,17,Semi-Furnished,North,No,Yes,Yes,No,,Yes,,1.62,3.19,2.44,0.69,17.96,
PROP28443,Greater Noida,Knowledge Park,3572,1,2,1,No,7,14,25,Fully Furnished,North,No,Yes,No,No,Yes,Yes,11.91,4.49,1.78,8.89,6.68,5.92,24781526
PROP28444,Noida,Sector 78,4208,3,3,0,No,13,20,4,Semi-Furnished,North,Yes,Yes,No,Yes,No,No,8.7,6.31,0.38,7.78,1.63,8.3,48726394
PROP28445,Greater Noida,Beta 2,3076,3,2,3,Yes,15,26,6,Unfurnished,South,Yes,Yes,No,No,Yes,Yes,2.11,6.93,2.12,1.95,13.82,16.72,26510990
PROP28446,Delhi,Saket,3679,1,1,3,Yes,24,28,14,Semi-Furnished,East,Yes,Yes,No,Yes,Yes,No,10.15,5.7,2.54,1.16,13.27,1.71,50773106
PROP28447,Faridabad,NIT,2426,1,1,1,No,13,28,0,Semi-Furnished,South,Yes,Yes,Yes,No,Yes,No,0.45,4.07,5.52,8.21,2.78,5.57,21573152
PROP28448,Gurugram,Golf Course Road,1947,4,4,1,Yes,25,27,21,Fully Furnished,West,Yes,Yes,No,No,Yes,No,10.79,4.14,4.76,8.58,1.88,16.24,28159501
PROP28449,Greater Noida,Beta 2,3865,4,3,1,No,6,8,8,Semi-Furnished,East,Yes,Yes,No,Yes,No,No,10.12,0.52,2.62,9.98,0.21,14.09,29930294
PROP28450,Noida,Sector 150,2987,5,4,0,No,20,21,16,Semi-Furnished,North,Yes,Yes,No,Yes,No,No,0.3,0.41,5.88,4.55,10.26,13.2,34255448
PROP28451,Faridabad,NIT,2441,5,5,1,No,12,21,6,Semi-Furnished,East,Yes,Yes,No,Yes,No,No,6.03,1.38,5.15,1.41,6.29,3.48,14151459
PROP28452,Ghaziabad,Raj Nagar,4004,3,2,0,Yes,23,28,19,Unfurnished,South,Yes,Yes,Yes,Yes,Yes,Yes,10.68,6.2,2.24,4.01,8.56,9.44,33785830
PROP28453,Delhi,Pitampura,1494,2,2,0,No,11,23,25,Semi-Furnished,North,No,Yes,Yes,No,No,No,10.19,4.28,3.21,8.65,10.79,3.57,17452889
PROP28454,Ghaziabad,Raj Nagar,2591,2,1,0,Yes,20,27,19,Unfurnished,East,Yes,Yes,No,No,Yes,Yes,3.51,2.63,2.85,1.26,4.65,10.73,22050653
PROP28455,Noida,Sector 62,1041,3,3,3,No,3,20,18,Semi-Furnished,North,No,Yes,No,Yes,Yes,Yes,11.13,1.48,2.5,3.83,10.16,12.36,11194822
PROP28456,Faridabad,NIT,1654,2,2,3,No,25,28,13,Unfurnished,East,No,Yes,Yes,No,Yes,Yes,0.38,2.45,1.17,6.36,10.9,9.26,10206849
